index,gdp,gdp_trend,gdp_cycle,price,price_trend,price_cycle,deflator,deflator_trend,deflator_cycle
2017-12-31,554307.0,547158.2648996608,1.3065205369145128,99.06337423750792,98.96354314389029,0.10087663643214562,100.5,100.37618626232961,0.1233497129954797
2018-03-31,555011.0,547349.772970841,1.3996949313738183,99.65588064844758,99.09819320104575,0.5627624776875839,100.5,100.49155135052622,0.008407323163228675
2018-06-30,557177.0,547353.1441953249,1.7947929794241757,98.93888668579386,99.22737241020725,-0.29073200005820254,100.3,100.60066651758467,-0.29887129776831056
2018-09-30,553131.0,547169.2512836865,1.089562087476037,99.6776289677815,99.35124660043921,0.32851361055881156,100.3,100.704281564272,-0.401454196377915
2018-12-31,552078.1,546805.106856378,0.964327706070045,99.92856998500456,99.46980129722823,0.4612140386261343,100.2,100.80295837478181,-0.5981554356173091
2019-03-31,554673.7,546271.4496267992,1.5381090076995507,99.95660691935579,99.58322601504048,0.3749435715799443,100.6,100.89700615732997,-0.2943656790637017
2019-06-30,557509.9,545582.3139290645,2.186212009886801,99.67022791649367,99.691996998772,-0.021836338857361692,100.8,100.98635727114808,-0.18453707627824611
2019-09-30,557576.6,544756.9855037716,2.3532721630679543,100.01127176590201,99.79682385638392,0.2148845035656599,100.8,101.07075844661946,-0.2678899919035138
2019-12-31,542318.9,543822.2048328121,-0.27643314661529583,100.42901752677635,99.89840259016103,0.5311545759066894,101.7,101.14983994083293,0.5439060106164018
2020-03-31,544665.7,542812.7246571378,0.3413654947076905,100.62495051476786,99.99756323233149,0.6274025707793784,101.6,101.22306278684812,0.3723827384532141
2020-06-30,501370.3,541762.3581521801,-7.455678222080175,99.80320576068512,100.09546744945894,-0.2919829401080487,102.1,101.29023186776163,0.7994533305990981
2020-09-30,527957.4,540706.0766029595,-2.357783120000123,100.04496253656094,100.1936690251585,-0.14841904687632468,102.1,101.35138765242827,0.7386305850483277
2020-12-31,537791.8,539653.6062581518,-0.3450002439641109,99.49535937957937,100.29353907948983,-0.7958435879681591,101.9,101.40707671478557,0.4860837144539776
2021-03-31,534867.8,538606.705443556,-0.694181005503236,100.09026813601075,100.39635579095719,-0.304879248390022,101.6,101.45831351148831,0.13964995435848948
2021-06-30,537992.3,537565.9688560602,0.07930768847721481,99.07197965796097,100.50289847575235,-1.4237587567055177,100.9,101.50642057624455,-0.5974209048077328
2021-09-30,534176.4,536529.6543766498,-0.43860658165927324,99.87765629061018,100.61375514528277,-0.731608569434361,101.0,101.55280899681765,-0.5443561850022038
2021-12-31,540210.6,535496.2863432749,0.880363464127365,99.99597315091803,100.72861948669478,-0.727346745652091,100.5,101.59851084811069,-1.081227312231925
